TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20080111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.521,-21.269,1.597,-23.283,0.137,-21.521,0.0,-21.269,1.597,0.0,-23.283,0.137,0.0,1.68462,-9999,-9999,0.665,0.665,0.0,-9999,-9999,197.375,197.375,0.0,-9999,-9999,194.753,194.753,0.0,-9999,-9999,0.0,0.0,0.0,100.774,100.774,0.0,0.04,0.04,0.0,3.14,3.14,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,6,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669174,0.373407,0.0,-9999,-9999,0.282997,0.491065,0.0,-9999,-9999,0.669174,0.373407,0.0,-9999,-9999,0.282997,0.491065,0.0,-9999,-9999,0.647891,0.669174,0.675597,0.707154,0.712114,0.732368,0.74703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133806,0.282997,0.282997,0.282997,0.299678,0.396984,0.780481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336281,0.344155,0.31179,0.00956904,0.127776,0.266898,0.309728,0.335533,0.338067,0.341515,0.347003,-0.341104,-0.30017,-0.368956,0.0147968,-0.651364,-0.465474,-0.368469,-0.343124,-0.323976,-0.30281,-0.29291,0.606851,0.624131,0.624549,0.00447948,0.591032,0.602288,0.60303,0.622849,0.626941,0.629845,0.688931,0.0287628,0.031439,0.0313952,0.000923897,0.0253491,0.0278926,0.027944,0.0297085,0.0311495,0.0315162,0.0472555,-9999,-9999
20080112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.529,-21.592,1.023,-21.087,0.26,-21.529,0.0,-21.592,1.023,0.0,-21.087,0.26,0.0,2.07904,-9999,-9999,0.689,0.689,0.0,-9999,-9999,198.224,198.224,0.0,-9999,-9999,195.65,195.65,0.0,-9999,-9999,0.0,0.0,0.0,100.399,100.399,0.0,0.0,0.0,0.0,5.777,5.777,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,6,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673721,0.29432,0.0,-9999,-9999,0.320881,0.112104,0.0,-9999,-9999,0.673721,0.29432,0.0,-9999,-9999,0.320881,0.112104,0.0,-9999,-9999,0.655401,0.664191,0.672347,0.676485,0.690721,0.69568,0.703761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217979,0.31663,0.31663,0.320881,0.320881,0.334506,0.487299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334141,0.342091,0.309484,0.00964135,0.124165,0.264368,0.307605,0.333386,0.335945,0.339425,0.344868,-0.330195,-0.311278,-0.350527,0.00985084,-0.537228,-0.401933,-0.345498,-0.330099,-0.321255,-0.315624,-0.31117,0.606439,0.623707,0.624126,0.00447644,0.590631,0.601879,0.602621,0.622426,0.626516,0.629418,0.688463,0.03157,0.0345499,0.0345538,0.00106752,0.0276967,0.0305731,0.0306288,0.0325453,0.0342652,0.0346334,0.0529353,-9999,-9999
20080113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-23.131,-23.16,0.212,-22.928,0.016,-23.131,0.0,-23.16,0.212,0.0,-22.928,0.016,0.0,2.51999,-9999,-9999,0.338,0.338,0.0,-9999,-9999,226.626,226.626,0.0,-9999,-9999,225.647,225.647,0.0,-9999,-9999,0.0,0.0,0.0,99.72,99.72,0.0,0.423,0.423,0.0,5.577,5.577,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,6,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667418,0.347541,0.0,-9999,-9999,0.0654562,0.837338,0.0,-9999,-9999,0.667418,0.347541,0.0,-9999,-9999,0.0654562,0.837338,0.0,-9999,-9999,0.600554,0.606529,0.607185,0.638454,0.667418,0.669593,0.680652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.306554,-0.306554,-0.149779,0.0654562,0.0654562,0.0654562,0.292563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265685,0.273151,0.244129,0.00848112,0.0832179,0.20348,0.243242,0.264977,0.267376,0.270644,0.274874,-0.365508,-0.341361,-0.333245,0.011182,-0.512852,-0.39585,-0.36143,-0.343867,-0.275212,-0.265655,-0.258826,0.525672,0.54064,0.541003,0.00388025,0.511969,0.521719,0.522362,0.53953,0.543074,0.54559,0.596772,0.0186292,0.020471,0.0205865,0.000740023,0.016099,0.0179596,0.017991,0.0190825,0.0203683,0.020471,0.0334256,-9999,-9999
20080114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.514,-21.38,1.413,-22.303,0.299,-21.514,0.0,-21.38,1.413,0.0,-22.303,0.299,0.0,3.00915,-9999,-9999,0.567,0.567,0.0,-9999,-9999,238.502,238.502,0.0,-9999,-9999,238.19,238.19,0.0,-9999,-9999,0.0,0.0,0.0,99.356,99.356,0.0,0.659,0.659,0.0,4.399,4.399,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41,7,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691161,0.349438,0.0,-9999,-9999,0.209383,0.48876,0.0,-9999,-9999,0.691161,0.349438,0.0,-9999,-9999,0.209383,0.48876,0.0,-9999,-9999,0.668229,0.691161,0.692308,0.730737,0.734025,0.742987,0.746594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705901,0.209383,0.209383,0.209383,0.255503,0.361568,0.79667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33566,0.343574,0.311071,0.00961072,0.126287,0.266041,0.30909,0.334909,0.337455,0.34092,0.346394,-0.341703,-0.300752,-0.369675,0.0148317,-0.652853,-0.466967,-0.369107,-0.343745,-0.324601,-0.303405,-0.293522,0.60716,0.624448,0.624867,0.00448176,0.591333,0.602594,0.603337,0.623166,0.62726,0.630166,0.689281,0.0280172,0.0307079,0.0307665,0.00100525,0.024442,0.027087,0.0271356,0.0288143,0.0304912,0.0307807,0.0481279,-9999,-9999
20080115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.685,-16.781,0.84,-16.123,0.151,-16.685,0.0,-16.781,0.84,0.0,-16.123,0.151,0.0,3.54813,-9999,-9999,0.308,0.308,0.0,-9999,-9999,253.756,253.756,0.0,-9999,-9999,254.301,254.301,0.0,-9999,-9999,0.0,0.0,0.0,99.478,99.478,0.0,0.811,0.811,0.0,3.969,3.969,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41,7,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678948,0.295996,0.0,-9999,-9999,0.340673,0.114956,0.0,-9999,-9999,0.678948,0.295996,0.0,-9999,-9999,0.340673,0.114956,0.0,-9999,-9999,0.65339,0.66018,0.673669,0.681236,0.696363,0.706411,0.710378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219568,0.333177,0.333177,0.340673,0.340673,0.345026,0.543398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568682,0.576792,0.537977,0.0117339,0.305675,0.483474,0.529966,0.567908,0.570529,0.574082,0.583805,-0.095554,-0.076576,-0.122034,0.0118991,-0.355719,-0.182827,-0.112391,-0.100317,-0.0867142,-0.0810395,-0.0764666,0.849332,0.873516,0.874101,0.00626936,0.827192,0.842944,0.843984,0.871721,0.877449,0.881514,0.964208,0.0173015,0.0190211,0.019143,0.00070021,0.0149258,0.0166709,0.0166999,0.0177095,0.0189121,0.0190211,0.0313006,-9999,-9999
20080116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.952,-17.029,1.179,-16.568,0.12,-16.952,0.0,-17.029,1.179,0.0,-16.568,0.12,0.0,4.13849,-9999,-9999,0.827,0.827,0.0,-9999,-9999,227.41,227.41,0.0,-9999,-9999,226.475,226.475,0.0,-9999,-9999,0.0,0.0,0.0,100.035,100.035,0.0,0.203,0.203,0.0,3.55,3.55,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672968,0.338408,0.0,-9999,-9999,0.188194,0.786241,0.0,-9999,-9999,0.672968,0.338408,0.0,-9999,-9999,0.188194,0.786241,0.0,-9999,-9999,0.604652,0.626939,0.627667,0.660638,0.675252,0.675252,0.689981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235416,-0.235416,-0.0805622,0.188194,0.188194,0.188194,0.292047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55511,0.563245,0.524643,0.0116586,0.294148,0.470551,0.517056,0.554334,0.556962,0.560526,0.569998,-0.0756945,-0.0512667,-0.0527307,0.0140666,-0.301922,-0.128778,-0.086266,-0.0539859,0.0133008,0.0236969,0.0307605,0.836013,0.859818,0.860395,0.00617105,0.81422,0.829726,0.830749,0.858052,0.86369,0.867691,0.949088,0.0371517,0.0406363,0.040607,0.00122572,0.0326576,0.036,0.0360659,0.0383316,0.0402838,0.0407352,0.0616806,-9999,-9999
20080117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.574,-10.62,3.444,-10.343,0.567,-10.574,0.0,-10.62,3.444,0.0,-10.343,0.567,0.0,4.78171,-9999,-9999,0.562,0.562,0.0,-9999,-9999,271.073,271.073,0.0,-9999,-9999,272.591,272.591,0.0,-9999,-9999,0.0,0.0,0.0,100.0,100.0,0.0,0.783,0.783,0.0,3.853,3.853,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689392,0.353704,0.0,-9999,-9999,0.278449,0.492869,0.0,-9999,-9999,0.689392,0.353704,0.0,-9999,-9999,0.278449,0.492869,0.0,-9999,-9999,0.665887,0.689392,0.690568,0.729958,0.734083,0.744539,0.746967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323,0.278449,0.278449,0.278449,0.318804,0.407835,0.782196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907451,0.912516,0.880985,0.00943551,0.691706,0.824532,0.85525,0.906965,0.908607,0.910827,0.918548,0.228497,0.268191,0.20024,0.015118,-0.0874341,0.135728,0.177053,0.228046,0.249111,0.266502,0.27763,1.13612,1.16847,1.16925,0.00838625,1.1065,1.12757,1.12896,1.16607,1.17373,1.17916,1.28978,0.0283266,0.0310586,0.0311306,0.00103039,0.0246775,0.0273748,0.0274238,0.0291155,0.0308485,0.0311318,0.0489369,-9999,-9999
20080118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.129,-5.146,0.371,-5.045,0.067,-5.129,0.0,-5.146,0.371,0.0,-5.045,0.067,0.0,5.47922,-9999,-9999,0.483,0.483,0.0,-9999,-9999,288.402,288.402,0.0,-9999,-9999,290.893,290.893,0.0,-9999,-9999,0.0,0.0,0.0,100.041,100.041,0.0,1.289,1.289,0.0,5.319,5.319,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684585,0.29753,0.0,-9999,-9999,0.354773,0.113655,0.0,-9999,-9999,0.684585,0.29753,0.0,-9999,-9999,0.354773,0.113655,0.0,-9999,-9999,0.660895,0.666571,0.67948,0.686931,0.702435,0.71221,0.716276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251429,0.348213,0.348213,0.354773,0.354773,0.361205,0.519622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21902,1.21983,1.2037,0.00514064,1.11918,1.15247,1.19595,1.21894,1.2192,1.21956,1.22078,0.55067,0.566458,0.543692,0.00514552,0.457786,0.519537,0.535141,0.556765,0.56362,0.566189,0.567633,1.3751,1.41426,1.4152,0.0101503,1.33925,1.36476,1.36644,1.41135,1.42062,1.4272,1.56109,0.025463,0.0279496,0.02806,0.000968417,0.0220936,0.0245776,0.024621,0.0261274,0.0277848,0.0280144,0.0448303,-9999,-9999
20080119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.704,-4.821,0.732,-4.121,0.185,-4.704,0.0,-4.821,0.732,0.0,-4.121,0.185,0.0,6.23273,-9999,-9999,0.375,0.375,0.0,-9999,-9999,292.702,292.702,0.0,-9999,-9999,295.434,295.434,0.0,-9999,-9999,0.0,0.0,0.0,99.914,99.914,0.0,1.615,1.615,0.0,5.334,5.334,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672968,0.338408,0.0,-9999,-9999,0.188194,0.786241,0.0,-9999,-9999,0.672968,0.338408,0.0,-9999,-9999,0.188194,0.786241,0.0,-9999,-9999,0.604652,0.626939,0.627667,0.660638,0.675252,0.675252,0.689981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235416,-0.235416,-0.0805622,0.188194,0.188194,0.188194,0.292047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24353,1.24391,1.22965,0.00477404,1.15844,1.1778,1.22966,1.2435,1.24362,1.24379,1.24435,0.608361,0.629399,0.652275,0.00894861,0.562374,0.576873,0.608361,0.629405,0.710856,0.712911,0.717419,1.39235,1.432,1.43296,0.0102777,1.35606,1.38188,1.38359,1.42906,1.43845,1.44511,1.58068,0.0209543,0.0230343,0.0231788,0.000844761,0.0180845,0.020193,0.0202282,0.0214521,0.0229003,0.0230343,0.0378442,-9999,-9999
20080120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.128,-7.204,0.93,-6.746,0.221,-7.128,0.0,-7.204,0.93,0.0,-6.746,0.221,0.0,7.04323,-9999,-9999,1.106,1.106,0.0,-9999,-9999,268.51,268.51,0.0,-9999,-9999,269.884,269.884,0.0,-9999,-9999,0.0,0.0,0.0,99.198,99.198,0.0,0.819,0.819,0.0,5.074,5.074,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689392,0.353704,0.0,-9999,-9999,0.278449,0.492869,0.0,-9999,-9999,0.689392,0.353704,0.0,-9999,-9999,0.278449,0.492869,0.0,-9999,-9999,0.665887,0.689392,0.690568,0.729958,0.734083,0.744539,0.746967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323,0.278449,0.278449,0.278449,0.318804,0.407835,0.782196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035,1.10617,1.08254,0.00706796,0.945353,1.02926,1.0443,1.10325,1.10411,1.10528,1.10933,0.423199,0.461847,0.401794,0.0133341,0.166213,0.358577,0.393924,0.424097,0.447989,0.460959,0.473136,1.29109,1.32785,1.32874,0.0095302,1.25744,1.28138,1.28296,1.32513,1.33383,1.34001,1.46572,0.0483219,0.0528295,0.0527703,0.0015667,0.0425528,0.0468486,0.0469348,0.0498938,0.052352,0.0529588,0.079681,-9999,-9999
20080121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.255,-9.397,1.634,-8.715,0.053,-9.255,0.0,-9.397,1.634,0.0,-8.715,0.053,0.0,7.9119,-9999,-9999,1.086,1.086,0.0,-9999,-9999,250.527,250.527,0.0,-9999,-9999,250.891,250.891,0.0,-9999,-9999,0.0,0.0,0.0,98.927,98.927,0.0,1.055,1.055,0.0,5.454,5.454,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38,10,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694337,0.30216,0.0,-9999,-9999,0.383679,0.118272,0.0,-9999,-9999,0.694337,0.30216,0.0,-9999,-9999,0.383679,0.118272,0.0,-9999,-9999,0.662309,0.674087,0.688641,0.696806,0.713126,0.727564,0.727583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283657,0.376881,0.376881,0.383679,0.384675,0.387416,0.542502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981109,0.985492,0.955612,0.00895142,0.776005,0.898827,0.926001,0.980688,0.982111,0.984032,0.990695,0.314779,0.332124,0.295601,0.00906448,0.114612,0.232526,0.289269,0.314662,0.325713,0.330542,0.332183,1.19801,1.23212,1.23295,0.00884311,1.16678,1.189,1.19046,1.22959,1.23767,1.2434,1.36004,0.0480721,0.0525693,0.0525239,0.001574,0.0422933,0.0465935,0.046679,0.0496164,0.0521044,0.0526976,0.0795755,-9999,-9999
20080122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.891,-9.734,2.182,-10.488,0.656,-9.891,0.0,-9.734,2.182,0.0,-10.488,0.656,0.0,8.84046,-9999,-9999,0.411,0.411,0.0,-9999,-9999,268.28,268.28,0.0,-9999,-9999,269.641,269.641,0.0,-9999,-9999,0.0,0.0,0.0,98.92,98.92,0.0,2.199,2.199,0.0,5.162,5.162,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38,10,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677689,0.332624,0.0,-9999,-9999,0.267208,0.74032,0.0,-9999,-9999,0.677689,0.332624,0.0,-9999,-9999,0.267208,0.74032,0.0,-9999,-9999,0.632735,0.640572,0.646802,0.677689,0.689311,0.689311,0.712091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16516,-0.158733,-0.0105692,0.213283,0.267208,0.267208,0.299275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944864,0.949664,0.918502,0.00934459,0.730694,0.861625,0.891082,0.944403,0.94596,0.948065,0.955369,0.312186,0.335153,0.341128,0.0122634,0.134624,0.267574,0.294538,0.333553,0.406926,0.413788,0.419759,1.16898,1.20226,1.20307,0.00862882,1.1385,1.16019,1.16162,1.19979,1.20768,1.21327,1.32709,0.0229926,0.0252751,0.0254329,0.000926687,0.0198433,0.0221572,0.0221958,0.0235387,0.0251281,0.0252751,0.0415201,-9999,-9999
